Record_Hour,NMHC(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Month,DateOfMonth,Weekday,Weekend,dNMHC,dNOx,dNO2
8.0,0.0,435.0,648.0,103.0,1594.0,1114.0,17.9,57.8,1.1751,10,12,1,0,0.0,0.0,0.0
9.0,0.0,0.0,795.0,0.0,1398.0,903.0,18.1,56.4,1.1645,10,12,1,0,0.0,0.0,0.0
10.0,0.0,0.0,785.0,0.0,1442.0,914.0,18.2,55.9,1.1547,10,12,1,0,0.0,0.0,0.0
11.0,0.0,0.0,793.0,0.0,1380.0,872.0,19.7,49.1,1.1148,10,12,1,0,0.0,0.0,0.0
12.0,0.0,0.0,773.0,0.0,1426.0,860.0,20.8,45.8,1.1126,10,12,1,0,0.0,0.0,0.0
13.0,0.0,0.0,707.0,0.0,1514.0,959.0,20.5,46.0,1.1,10,12,1,0,0.0,0.0,0.0
14.0,0.0,0.0,826.0,0.0,1365.0,814.0,18.9,50.6,1.0927,10,12,1,0,0.0,0.0,0.0
15.0,0.0,0.0,816.0,0.0,1377.0,827.0,18.4,51.6,1.0832,10,12,1,0,0.0,0.0,0.0
16.0,0.0,0.0,818.0,0.0,1366.0,804.0,17.9,52.6,1.0711,10,12,1,0,0.0,0.0,0.0
17.0,0.0,0.0,730.0,0.0,1460.0,906.0,17.1,54.2,1.0503,10,12,1,0,0.0,0.0,0.0
18.0,0.0,0.0,708.0,0.0,1480.0,958.0,16.5,56.2,1.0455,10,12,1,0,0.0,0.0,0.0
19.0,0.0,0.0,670.0,0.0,1577.0,1032.0,16.7,54.1,1.0212,10,12,1,0,0.0,0.0,0.0
20.0,0.0,0.0,898.0,0.0,1274.0,772.0,15.4,57.7,1.0008,10,12,1,0,0.0,0.0,0.0
21.0,0.0,0.0,990.0,0.0,1219.0,618.0,15.5,57.1,0.9971,10,12,1,0,0.0,0.0,0.0
22.0,0.0,0.0,997.0,0.0,1205.0,614.0,15.6,55.9,0.985,10,12,1,0,0.0,0.0,0.0
23.0,0.0,0.0,1074.0,0.0,1161.0,550.0,14.8,58.4,0.9777,10,12,1,0,0.0,0.0,0.0
0.0,0.0,0.0,1164.0,0.0,1132.0,511.0,14.8,57.9,0.9662,10,13,2,0,0.0,0.0,0.0
1.0,0.0,0.0,1276.0,0.0,1100.0,469.0,14.6,57.6,0.9517,10,13,2,0,0.0,0.0,0.0
2.0,0.0,0.0,1419.0,0.0,1065.0,425.0,14.6,57.1,0.9428,10,13,2,0,0.0,0.0,0.0
3.0,0.0,0.0,1558.0,0.0,1050.0,394.0,14.4,57.6,0.9416,10,13,2,0,0.0,0.0,0.0
4.0,0.0,0.0,1590.0,0.0,1055.0,392.0,14.5,57.4,0.9413,10,13,2,0,0.0,0.0,0.0
5.0,0.0,0.0,1485.0,0.0,1066.0,408.0,14.3,58.4,0.9501,10,13,2,0,0.0,0.0,0.0
6.0,0.0,0.0,1205.0,0.0,1141.0,517.0,14.7,57.4,0.9564,10,13,2,0,0.0,0.0,0.0
7.0,0.0,0.0,908.0,0.0,1272.0,750.0,14.3,58.1,0.9404,10,13,2,0,0.0,0.0,0.0
8.0,0.0,0.0,878.0,0.0,1272.0,787.0,14.0,58.3,0.9294,10,13,2,0,0.0,0.0,0.0
9.0,0.0,286.0,882.0,78.0,1257.0,788.0,15.4,53.2,0.9246,10,13,2,0,0.0,5.0,6.0
10.0,0.0,281.0,932.0,72.0,1222.0,760.0,16.5,49.9,0.9289,10,13,2,0,0.0,0.0,0.0
11.0,0.0,0.0,859.0,0.0,1283.0,839.0,17.4,47.6,0.9387,10,13,2,0,0.0,0.0,0.0
12.0,0.0,0.0,818.0,0.0,1307.0,827.0,18.0,46.1,0.9401,10,13,2,0,0.0,0.0,0.0
13.0,0.0,0.0,832.0,0.0,1314.0,765.0,17.9,46.5,0.9474,10,13,2,0,0.0,0.0,0.0
14.0,0.0,0.0,831.0,0.0,1297.0,814.0,17.4,48.3,0.955,10,13,2,0,0.0,0.0,0.0
15.0,0.0,0.0,892.0,0.0,1258.0,737.0,16.0,52.6,0.9489,10,13,2,0,0.0,0.0,0.0
16.0,0.0,0.0,795.0,0.0,1348.0,875.0,15.3,58.7,1.0154,10,13,2,0,0.0,0.0,0.0
17.0,0.0,0.0,726.0,0.0,1454.0,983.0,15.2,55.9,0.9572,10,13,2,0,0.0,0.0,0.0
18.0,0.0,0.0,759.0,0.0,1370.0,942.0,14.8,56.3,0.9459,10,13,2,0,0.0,0.0,0.0
19.0,0.0,0.0,731.0,0.0,1415.0,971.0,14.7,57.8,0.9626,10,13,2,0,0.0,0.0,0.0
20.0,0.0,0.0,834.0,0.0,1314.0,891.0,14.8,57.3,0.9603,10,13,2,0,0.0,0.0,0.0
21.0,0.0,0.0,970.0,0.0,1207.0,724.0,14.9,57.1,0.9581,10,13,2,0,0.0,0.0,0.0
22.0,0.0,0.0,1013.0,0.0,1174.0,719.0,15.2,55.5,0.9521,10,13,2,0,0.0,0.0,0.0
23.0,0.0,0.0,1015.0,0.0,1189.0,705.0,15.3,55.4,0.9564,10,13,2,0,0.0,0.0,0.0
0.0,0.0,0.0,1004.0,0.0,1197.0,718.0,15.1,56.9,0.9673,10,14,3,0,0.0,0.0,0.0
1.0,0.0,0.0,1146.0,0.0,1123.0,584.0,15.0,56.4,0.9554,10,14,3,0,0.0,0.0,0.0
2.0,0.0,0.0,1333.0,0.0,1074.0,469.0,14.9,56.4,0.9474,10,14,3,0,0.0,0.0,0.0
3.0,0.0,0.0,1434.0,0.0,1065.0,438.0,15.2,54.7,0.9394,10,14,3,0,0.0,0.0,0.0
4.0,0.0,0.0,1436.0,0.0,1061.0,432.0,15.1,55.4,0.9439,10,14,3,0,0.0,0.0,0.0
5.0,0.0,0.0,1325.0,0.0,1091.0,487.0,14.9,56.8,0.9541,10,14,3,0,0.0,0.0,0.0
6.0,0.0,0.0,1080.0,0.0,1189.0,655.0,15.2,55.9,0.9589,10,14,3,0,0.0,0.0,0.0
7.0,0.0,0.0,758.0,0.0,1465.0,1009.0,15.3,56.3,0.9684,10,14,3,0,0.0,0.0,0.0
8.0,0.0,0.0,659.0,0.0,1520.0,1113.0,15.6,55.4,0.9725,10,14,3,0,0.0,0.0,0.0
9.0,0.0,0.0,747.0,0.0,1386.0,1030.0,16.3,53.3,0.9809,10,14,3,0,0.0,0.0,0.0
10.0,0.0,0.0,776.0,0.0,1359.0,986.0,20.4,42.2,0.9964,10,14,3,0,0.0,0.0,0.0
11.0,0.0,0.0,788.0,0.0,1369.0,975.0,21.9,39.4,1.0234,10,14,3,0,0.0,0.0,0.0
12.0,0.0,0.0,746.0,0.0,1442.0,984.0,21.5,41.2,1.0399,10,14,3,0,0.0,0.0,0.0
13.0,0.0,0.0,726.0,0.0,1446.0,982.0,22.2,41.4,1.097,10,14,3,0,0.0,0.0,0.0
14.0,0.0,0.0,675.0,0.0,1530.0,1117.0,21.0,46.8,1.1508,10,14,3,0,0.0,0.0,0.0
15.0,0.0,0.0,679.0,0.0,1537.0,1177.0,21.9,44.9,1.1635,10,14,3,0,0.0,0.0,0.0
16.0,0.0,0.0,711.0,0.0,1507.0,1129.0,21.5,46.7,1.1837,10,14,3,0,0.0,0.0,0.0
17.0,0.0,0.0,653.0,0.0,1616.0,1217.0,19.7,56.6,1.2811,10,14,3,0,0.0,0.0,0.0
18.0,0.0,0.0,615.0,0.0,1682.0,1234.0,18.8,60.8,1.3036,10,14,3,0,0.0,0.0,0.0
19.0,0.0,0.0,537.0,0.0,1907.0,1412.0,19.3,59.6,1.3195,10,14,3,0,0.0,0.0,0.0
20.0,0.0,0.0,553.0,0.0,1804.0,1350.0,17.6,69.2,1.3803,10,14,3,0,0.0,0.0,0.0
21.0,0.0,0.0,769.0,0.0,1479.0,968.0,16.4,77.1,1.4243,10,14,3,0,0.0,0.0,0.0
22.0,0.0,0.0,884.0,0.0,1393.0,759.0,16.6,77.3,1.4491,10,14,3,0,0.0,0.0,0.0
23.0,0.0,0.0,908.0,0.0,1363.0,741.0,15.9,78.1,1.4039,10,14,3,0,0.0,0.0,0.0
0.0,0.0,0.0,770.0,0.0,1473.0,866.0,15.1,82.3,1.4009,10,15,4,0,0.0,0.0,0.0
1.0,0.0,0.0,906.0,0.0,1345.0,757.0,14.8,83.8,1.4005,10,15,4,0,0.0,0.0,0.0
2.0,0.0,0.0,1046.0,0.0,1289.0,675.0,14.4,84.6,1.3794,10,15,4,0,0.0,0.0,0.0
3.0,0.0,0.0,1125.0,0.0,1241.0,624.0,15.8,77.6,1.3792,10,15,4,0,0.0,0.0,0.0
4.0,0.0,0.0,1097.0,0.0,1259.0,605.0,15.2,79.4,1.3605,10,15,4,0,0.0,0.0,0.0
5.0,0.0,0.0,992.0,0.0,1312.0,703.0,14.8,81.9,1.3735,10,15,4,0,0.0,0.0,0.0
6.0,0.0,0.0,725.0,0.0,1562.0,998.0,14.6,82.9,1.3706,10,15,4,0,0.0,0.0,0.0
7.0,0.0,0.0,544.0,0.0,1878.0,1311.0,14.8,80.4,1.3428,10,15,4,0,0.0,0.0,0.0
8.0,0.0,0.0,519.0,0.0,1942.0,1403.0,15.6,77.1,1.3527,10,15,4,0,0.0,0.0,0.0
9.0,0.0,0.0,501.0,0.0,1941.0,1573.0,17.3,70.9,1.3876,10,15,4,0,0.0,0.0,0.0
10.0,0.0,0.0,578.0,0.0,1760.0,1354.0,22.2,51.3,1.3543,10,15,4,0,0.0,0.0,0.0
11.0,0.0,0.0,639.0,0.0,1659.0,1131.0,24.4,43.9,1.3184,10,15,4,0,0.0,0.0,0.0
12.0,0.0,0.0,620.0,0.0,1676.0,1113.0,22.7,47.6,1.2989,10,15,4,0,0.0,0.0,0.0
13.0,0.0,0.0,560.0,0.0,1861.0,1258.0,20.5,61.5,1.4673,10,15,4,0,0.0,0.0,0.0
14.0,0.0,0.0,684.0,0.0,1548.0,985.0,23.3,40.4,1.1421,10,15,4,0,0.0,0.0,0.0
15.0,0.0,0.0,603.0,0.0,1689.0,1197.0,23.2,39.9,1.1172,10,15,4,0,0.0,0.0,0.0
16.0,0.0,0.0,540.0,0.0,1881.0,1402.0,21.5,44.5,1.129,10,15,4,0,0.0,0.0,0.0
17.0,0.0,0.0,509.0,0.0,1938.0,1491.0,20.9,48.5,1.1878,10,15,4,0,0.0,0.0,0.0
18.0,0.0,0.0,539.0,0.0,1875.0,1396.0,19.8,53.1,1.216,10,15,4,0,0.0,0.0,0.0
19.0,0.0,0.0,648.0,0.0,1593.0,1198.0,20.1,53.6,1.2477,10,15,4,0,0.0,0.0,0.0
20.0,0.0,0.0,689.0,0.0,1523.0,1166.0,19.6,56.0,1.2623,10,15,4,0,0.0,0.0,0.0
21.0,0.0,0.0,902.0,0.0,1357.0,752.0,18.6,60.4,1.2817,10,15,4,0,0.0,0.0,0.0
22.0,0.0,0.0,853.0,0.0,1390.0,717.0,14.5,78.3,1.288,10,15,4,0,0.0,0.0,0.0
23.0,0.0,0.0,939.0,0.0,1311.0,693.0,16.3,70.5,1.2921,10,15,4,0,0.0,0.0,0.0
0.0,0.0,0.0,825.0,0.0,1394.0,816.0,14.1,83.8,1.346,10,16,5,1,0.0,0.0,0.0
1.0,0.0,0.0,879.0,0.0,1326.0,766.0,14.5,81.3,1.3399,10,16,5,1,0.0,0.0,0.0
2.0,0.0,0.0,1033.0,0.0,1249.0,631.0,14.7,80.7,1.3414,10,16,5,1,0.0,0.0,0.0
3.0,0.0,0.0,986.0,0.0,1287.0,683.0,14.5,82.1,1.3493,10,16,5,1,0.0,0.0,0.0
4.0,0.0,0.0,970.0,0.0,1278.0,654.0,15.0,78.4,1.3333,10,16,5,1,0.0,0.0,0.0
5.0,0.0,0.0,902.0,0.0,1325.0,759.0,14.5,80.5,1.3221,10,16,5,1,0.0,0.0,0.0
6.0,0.0,0.0,808.0,0.0,1389.0,876.0,14.6,79.0,1.3082,10,16,5,1,0.0,0.0,0.0
7.0,0.0,0.0,807.0,0.0,1446.0,926.0,15.0,74.8,1.2672,10,16,5,1,0.0,0.0,0.0
8.0,0.0,0.0,667.0,0.0,1569.0,1091.0,15.9,70.4,1.2658,10,16,5,1,0.0,0.0,0.0
9.0,0.0,0.0,729.0,0.0,1454.0,1045.0,17.4,62.3,1.2282,10,16,5,1,0.0,0.0,0.0
10.0,0.0,0.0,756.0,0.0,1413.0,928.0,21.3,42.9,1.0727,10,16,5,1,0.0,0.0,0.0
11.0,0.0,0.0,828.0,0.0,1342.0,777.0,22.0,38.9,1.0154,10,16,5,1,0.0,0.0,0.0
12.0,0.0,0.0,892.0,0.0,1275.0,640.0,20.3,41.3,0.9745,10,16,5,1,0.0,0.0,0.0
13.0,0.0,0.0,819.0,0.0,1354.0,741.0,20.2,45.6,1.0663,10,16,5,1,0.0,0.0,0.0
14.0,0.0,0.0,1021.0,0.0,1162.0,483.0,20.8,37.4,0.9107,10,16,5,1,0.0,0.0,0.0
15.0,0.0,0.0,960.0,0.0,1234.0,522.0,21.6,35.9,0.9164,10,16,5,1,0.0,0.0,0.0
16.0,0.0,0.0,825.0,0.0,1320.0,718.0,22.0,35.7,0.9329,10,16,5,1,0.0,0.0,0.0
17.0,0.0,0.0,816.0,0.0,1332.0,798.0,19.9,42.0,0.9665,10,16,5,1,0.0,0.0,0.0
18.0,0.0,0.0,695.0,0.0,1534.0,1174.0,19.2,46.3,1.0158,10,16,5,1,0.0,0.0,0.0
19.0,0.0,0.0,787.0,0.0,1417.0,891.0,17.9,56.9,1.1545,10,16,5,1,0.0,0.0,0.0
20.0,0.0,0.0,819.0,0.0,1397.0,799.0,14.7,75.5,1.2554,10,16,5,1,0.0,0.0,0.0
21.0,0.0,0.0,855.0,0.0,1377.0,855.0,15.1,78.9,1.3409,10,16,5,1,0.0,0.0,0.0
22.0,0.0,0.0,979.0,0.0,1303.0,734.0,17.2,66.7,1.2987,10,16,5,1,0.0,0.0,0.0
23.0,0.0,0.0,960.0,0.0,1284.0,691.0,15.4,73.2,1.2755,10,16,5,1,0.0,0.0,0.0
0.0,0.0,0.0,1118.0,0.0,1228.0,557.0,16.5,68.5,1.2753,10,17,6,1,0.0,0.0,0.0
1.0,0.0,0.0,1097.0,0.0,1259.0,523.0,16.4,70.3,1.3031,10,17,6,1,0.0,0.0,0.0
2.0,0.0,0.0,991.0,0.0,1307.0,610.0,15.4,78.1,1.3557,10,17,6,1,0.0,0.0,0.0
3.0,0.0,0.0,984.0,0.0,1309.0,574.0,15.8,75.5,1.3436,10,17,6,1,0.0,0.0,0.0
4.0,0.0,0.0,1120.0,0.0,1227.0,470.0,16.0,69.5,1.2549,10,17,6,1,0.0,0.0,0.0
5.0,0.0,0.0,1217.0,0.0,1179.0,434.0,15.0,71.0,1.2032,10,17,6,1,0.0,0.0,0.0
6.0,0.0,0.0,1208.0,0.0,1214.0,507.0,13.9,75.2,1.1884,10,17,6,1,0.0,0.0,0.0
7.0,0.0,0.0,1181.0,0.0,1171.0,467.0,15.9,62.1,1.1103,10,17,6,1,0.0,0.0,0.0
8.0,0.0,0.0,961.0,0.0,1296.0,591.0,15.9,61.0,1.0911,10,17,6,1,0.0,0.0,0.0
9.0,0.0,0.0,913.0,0.0,1315.0,717.0,17.1,58.7,1.1332,10,17,6,1,0.0,0.0,0.0
10.0,0.0,0.0,846.0,0.0,1351.0,774.0,19.2,51.9,1.1404,10,17,6,1,0.0,0.0,0.0
11.0,0.0,0.0,900.0,0.0,1302.0,697.0,21.5,42.6,1.0798,10,17,6,1,0.0,0.0,0.0
12.0,0.0,0.0,866.0,0.0,1305.0,701.0,21.6,39.9,1.0156,10,17,6,1,0.0,0.0,0.0
13.0,0.0,0.0,744.0,0.0,1478.0,752.0,21.6,40.4,1.0309,10,17,6,1,0.0,0.0,0.0
14.0,0.0,0.0,701.0,0.0,1473.0,760.0,22.0,37.3,0.9768,10,17,6,1,0.0,0.0,0.0
15.0,0.0,0.0,999.0,0.0,1179.0,505.0,22.1,35.2,0.9253,10,17,6,1,0.0,0.0,0.0
16.0,0.0,0.0,962.0,0.0,1212.0,529.0,22.4,36.0,0.9621,10,17,6,1,0.0,0.0,0.0
17.0,0.0,0.0,733.0,0.0,1495.0,832.0,20.9,40.3,0.9866,10,17,6,1,0.0,0.0,0.0
18.0,0.0,0.0,749.0,0.0,1429.0,904.0,19.8,41.5,0.9489,10,17,6,1,0.0,0.0,0.0
19.0,0.0,0.0,712.0,0.0,1457.0,1050.0,18.2,46.0,0.9538,10,17,6,1,0.0,0.0,0.0
20.0,0.0,0.0,783.0,0.0,1348.0,1000.0,17.3,50.3,0.9837,10,17,6,1,0.0,0.0,0.0
21.0,0.0,0.0,814.0,0.0,1361.0,911.0,15.8,57.6,1.0271,10,17,6,1,0.0,0.0,0.0
22.0,0.0,0.0,840.0,0.0,1321.0,858.0,15.5,59.7,1.0413,10,17,6,1,0.0,0.0,0.0
23.0,0.0,0.0,808.0,0.0,1344.0,903.0,15.5,60.6,1.0574,10,17,6,1,0.0,0.0,0.0
0.0,0.0,0.0,922.0,0.0,1252.0,781.0,15.8,59.9,1.0676,10,18,0,0,0.0,0.0,0.0
1.0,0.0,0.0,988.0,0.0,1247.0,714.0,14.8,64.3,1.073,10,18,0,0,0.0,0.0,0.0
2.0,0.0,0.0,1116.0,0.0,1177.0,625.0,14.8,64.7,1.0788,10,18,0,0,0.0,0.0,0.0
3.0,0.0,0.0,1226.0,0.0,1158.0,568.0,13.8,67.6,1.0581,10,18,0,0,0.0,0.0,0.0
4.0,0.0,0.0,1191.0,0.0,1167.0,616.0,14.5,65.0,1.0672,10,18,0,0,0.0,0.0,0.0
5.0,0.0,0.0,1074.0,0.0,1207.0,710.0,14.0,67.4,1.0703,10,18,0,0,0.0,0.0,0.0
6.0,0.0,0.0,759.0,0.0,1425.0,953.0,12.6,73.6,1.0699,10,18,0,0,0.0,0.0,0.0
7.0,0.0,0.0,576.0,0.0,1741.0,1271.0,13.3,70.4,1.0711,10,18,0,0,0.0,0.0,0.0
8.0,0.0,0.0,514.0,0.0,1884.0,1447.0,14.4,65.8,1.0773,10,18,0,0,0.0,0.0,0.0
9.0,0.0,0.0,616.0,0.0,1565.0,1296.0,16.8,57.8,1.0947,10,18,0,0,0.0,0.0,0.0
10.0,0.0,0.0,646.0,0.0,1521.0,1217.0,19.7,49.3,1.1199,10,18,0,0,0.0,0.0,0.0
11.0,0.0,0.0,599.0,0.0,1664.0,1341.0,21.1,47.2,1.1659,10,18,0,0,0.0,0.0,0.0
12.0,0.0,0.0,608.0,0.0,1641.0,1180.0,22.2,43.2,1.1427,10,18,0,0,0.0,0.0,0.0
13.0,0.0,0.0,549.0,0.0,1797.0,1365.0,21.4,47.2,1.1927,10,18,0,0,0.0,0.0,0.0
14.0,0.0,0.0,537.0,0.0,1763.0,1410.0,19.9,55.4,1.2702,10,18,0,0,0.0,0.0,0.0
15.0,0.0,0.0,512.0,0.0,1862.0,1529.0,20.3,54.0,1.2744,10,18,0,0,0.0,0.0,0.0
16.0,0.0,0.0,497.0,0.0,1883.0,1573.0,20.0,56.5,1.3051,10,18,0,0,0.0,0.0,0.0
17.0,0.0,0.0,407.0,0.0,2287.0,1810.0,19.7,57.8,1.3138,10,18,0,0,0.0,0.0,0.0
18.0,0.0,0.0,398.0,0.0,2357.0,1834.0,19.3,59.0,1.3077,10,18,0,0,0.0,0.0,0.0
19.0,0.0,0.0,436.0,0.0,2161.0,1672.0,18.5,60.3,1.2706,10,18,0,0,0.0,0.0,0.0
20.0,0.0,0.0,444.0,0.0,2080.0,1686.0,17.8,66.3,1.341,10,18,0,0,0.0,0.0,0.0
21.0,0.0,0.0,597.0,0.0,1606.0,1302.0,17.6,65.9,1.3175,10,18,0,0,0.0,0.0,0.0
22.0,0.0,0.0,761.0,0.0,1409.0,1023.0,17.5,63.5,1.2622,10,18,0,0,0.0,0.0,0.0
23.0,0.0,0.0,779.0,0.0,1380.0,992.0,16.5,67.2,1.2491,10,18,0,0,0.0,0.0,0.0
0.0,0.0,0.0,788.0,0.0,1371.0,960.0,16.2,69.1,1.259,10,19,1,0,0.0,0.0,0.0
1.0,0.0,0.0,746.0,0.0,1414.0,955.0,14.9,74.7,1.2564,10,19,1,0,0.0,0.0,0.0
2.0,0.0,0.0,788.0,0.0,1354.0,887.0,14.1,76.7,1.2273,10,19,1,0,0.0,0.0,0.0
3.0,0.0,0.0,842.0,0.0,1303.0,851.0,14.0,76.6,1.2202,10,19,1,0,0.0,0.0,0.0
4.0,0.0,0.0,818.0,0.0,1323.0,903.0,14.9,73.8,1.24,10,19,1,0,0.0,0.0,0.0
5.0,0.0,0.0,772.0,0.0,1383.0,954.0,15.2,73.1,1.257,10,19,1,0,0.0,0.0,0.0
6.0,0.0,0.0,669.0,0.0,1528.0,1107.0,15.2,73.4,1.2626,10,19,1,0,0.0,0.0,0.0
7.0,0.0,0.0,517.0,0.0,1852.0,1442.0,15.2,74.7,1.2824,10,19,1,0,0.0,0.0,0.0
8.0,0.0,0.0,404.0,0.0,2316.0,1818.0,15.8,71.7,1.278,10,19,1,0,0.0,0.0,0.0
9.0,0.0,0.0,441.0,0.0,2074.0,1802.0,16.6,68.4,1.2829,10,19,1,0,0.0,0.0,0.0
10.0,0.0,0.0,485.0,0.0,1894.0,1671.0,17.6,64.9,1.2925,10,19,1,0,0.0,0.0,0.0
11.0,0.0,0.0,479.0,0.0,1911.0,1710.0,18.3,63.8,1.331,10,19,1,0,0.0,0.0,0.0
12.0,0.0,0.0,474.0,0.0,1945.0,1746.0,19.4,61.1,1.3652,10,19,1,0,0.0,0.0,0.0
13.0,0.0,0.0,544.0,0.0,1760.0,1495.0,20.9,58.1,1.4193,10,19,1,0,0.0,0.0,0.0
14.0,0.0,0.0,640.0,0.0,1596.0,1203.0,22.0,54.0,1.4114,10,19,1,0,0.0,0.0,0.0
15.0,0.0,0.0,602.0,0.0,1682.0,1252.0,22.8,53.0,1.4482,10,19,1,0,0.0,0.0,0.0
16.0,0.0,0.0,593.0,0.0,1671.0,1528.0,21.7,57.6,1.4756,10,19,1,0,0.0,0.0,0.0
17.0,0.0,0.0,530.0,0.0,1887.0,1629.0,21.3,60.8,1.5205,10,19,1,0,0.0,0.0,0.0
18.0,0.0,0.0,490.0,0.0,1976.0,1608.0,21.2,61.7,1.5309,10,19,1,0,0.0,0.0,0.0
19.0,0.0,0.0,474.0,0.0,2017.0,1664.0,21.2,62.2,1.5473,10,19,1,0,0.0,0.0,0.0
20.0,0.0,0.0,454.0,0.0,2098.0,1666.0,20.8,65.1,1.5782,10,19,1,0,0.0,0.0,0.0
21.0,0.0,0.0,470.0,0.0,1985.0,1594.0,19.9,69.0,1.5877,10,19,1,0,0.0,0.0,0.0
22.0,0.0,0.0,513.0,0.0,1851.0,1421.0,18.8,73.7,1.5785,10,19,1,0,0.0,0.0,0.0
23.0,0.0,0.0,571.0,0.0,1671.0,1337.0,19.2,71.3,1.5723,10,19,1,0,0.0,0.0,0.0
0.0,0.0,0.0,603.0,0.0,1628.0,1270.0,19.0,71.6,1.5549,10,20,2,0,0.0,0.0,0.0
1.0,0.0,0.0,666.0,0.0,1520.0,1156.0,19.5,69.7,1.5596,10,20,2,0,0.0,0.0,0.0
2.0,0.0,0.0,675.0,0.0,1509.0,1124.0,19.4,70.1,1.5626,10,20,2,0,0.0,0.0,0.0
3.0,0.0,0.0,684.0,0.0,1519.0,1049.0,18.4,74.5,1.5634,10,20,2,0,0.0,0.0,0.0
4.0,0.0,0.0,688.0,0.0,1508.0,1044.0,18.7,73.4,1.5701,10,20,2,0,0.0,0.0,0.0
5.0,0.0,0.0,645.0,0.0,1544.0,1109.0,18.4,74.6,1.5631,10,20,2,0,0.0,0.0,0.0
6.0,0.0,0.0,594.0,0.0,1659.0,1224.0,18.5,74.4,1.5661,10,20,2,0,0.0,0.0,0.0
7.0,0.0,0.0,458.0,0.0,2043.0,1611.0,18.8,73.0,1.5737,10,20,2,0,0.0,0.0,0.0
8.0,0.0,0.0,371.0,0.0,2376.0,2004.0,19.9,69.9,1.6036,10,20,2,0,0.0,0.0,0.0
9.0,0.0,0.0,448.0,0.0,2036.0,1776.0,21.3,66.1,1.6556,10,20,2,0,0.0,0.0,0.0
10.0,0.0,0.0,467.0,0.0,1965.0,1723.0,23.0,61.8,1.7135,10,20,2,0,0.0,0.0,0.0
11.0,0.0,0.0,438.0,0.0,2027.0,1916.0,22.4,64.6,1.7271,10,20,2,0,0.0,0.0,0.0
12.0,0.0,0.0,424.0,0.0,2093.0,1955.0,23.8,59.9,1.7376,10,20,2,0,0.0,0.0,0.0
13.0,0.0,0.0,431.0,0.0,2094.0,1894.0,24.7,56.9,1.7472,10,20,2,0,0.0,0.0,0.0
14.0,0.0,0.0,452.0,0.0,2015.0,1823.0,25.4,55.1,1.761,10,20,2,0,0.0,0.0,0.0
15.0,0.0,0.0,473.0,0.0,1924.0,1793.0,25.7,54.5,1.7684,10,20,2,0,0.0,0.0,0.0
16.0,0.0,652.0,424.0,167.0,2307.0,1956.0,24.8,57.7,1.7765,10,20,2,0,0.0,--243.0,--27.0
17.0,0.0,895.0,348.0,194.0,2595.0,2203.0,24.6,58.9,1.8005,10,20,2,0,0.0,69.0,22.0
18.0,0.0,826.0,358.0,172.0,2474.0,2073.0,23.9,61.8,1.8088,10,20,2,0,0.0,178.0,38.0
19.0,0.0,648.0,373.0,134.0,2378.0,1923.0,23.0,65.9,1.8319,10,20,2,0,0.0,19.0,4.0
20.0,0.0,629.0,409.0,130.0,2170.0,1780.0,22.4,67.7,1.8161,10,20,2,0,0.0,100.0,17.0
21.0,0.0,529.0,458.0,113.0,1944.0,1609.0,22.0,69.2,1.8061,10,20,2,0,0.0,124.0,14.0
22.0,0.0,405.0,511.0,99.0,1820.0,1466.0,21.8,69.6,1.79,10,20,2,0,0.0,--56.0,--10.0
23.0,0.0,461.0,496.0,109.0,1877.0,1504.0,21.9,68.3,1.7699,10,20,2,0,0.0,--25.0,4.0
0.0,0.0,486.0,467.0,105.0,1957.0,1518.0,21.7,69.7,1.7872,10,21,3,0,0.0,151.0,14.0
1.0,0.0,335.0,552.0,91.0,1765.0,1289.0,21.3,70.3,1.7574,10,21,3,0,0.0,125.0,14.0
2.0,0.0,210.0,664.0,77.0,1570.0,1076.0,20.8,71.7,1.7415,10,21,3,0,0.0,0.0,0.0
3.0,0.0,0.0,784.0,0.0,1453.0,947.0,21.4,69.0,1.7421,10,21,3,0,0.0,0.0,0.0
4.0,0.0,99.0,754.0,59.0,1473.0,970.0,21.4,69.3,1.7515,10,21,3,0,0.0,--50.0,--1.0
5.0,0.0,149.0,830.0,60.0,1420.0,900.0,21.3,69.5,1.7447,10,21,3,0,0.0,--54.0,--12.0
6.0,0.0,203.0,706.0,72.0,1565.0,1034.0,21.5,67.5,1.708,10,21,3,0,0.0,--129.0,--11.0
7.0,0.0,332.0,578.0,83.0,1791.0,1235.0,21.9,64.8,1.683,10,21,3,0,0.0,--114.0,--21.0
8.0,0.0,446.0,494.0,104.0,2016.0,1455.0,22.6,61.4,1.6645,10,21,3,0,0.0,--78.0,--15.0
9.0,0.0,524.0,517.0,119.0,1866.0,1478.0,22.6,61.5,1.6636,10,21,3,0,0.0,177.0,14.0
10.0,0.0,347.0,572.0,105.0,1704.0,1393.0,25.5,52.3,1.6796,10,21,3,0,0.0,74.0,14.0
11.0,0.0,273.0,634.0,91.0,1626.0,1237.0,27.0,47.6,1.67,10,21,3,0,0.0,--131.0,--12.0
12.0,0.0,404.0,542.0,103.0,1834.0,1373.0,25.2,53.3,1.6834,10,21,3,0,0.0,0.0,0.0
13.0,0.0,0.0,578.0,0.0,1736.0,1310.0,26.6,49.3,1.6872,10,21,3,0,0.0,0.0,0.0
